o_id,name,slug,description,url,retail_price,store,brand,episode,season,show,character,image_cover_picture,image_picture_1,image_picture_2,image_picture_3,type,color,tags,recommended_products
ObjectID(5268ccb202c82d4d5800000c),"Green Military Jacket","Green-Military-Jacket","Olive army fatigue jacket with shoulder epaulets, four front pockets, drawstring waist, and button-tab collar.
","http://www.jcrew.com/mens_category/outerwear/cotton/PRDOVR~19589/19589.jsp ","188.00","J. Crew","J. Crew",1,5,"White Collar","Mozzie",,,,,"Jacket","Green","[ ""White_Collar"", "" Mozzie"", "" Lookalike"", "" Jacket"" ]",
ObjectID(5268cd1802c82d4d49000005),"Diamond Dot Print Button-Front Shirt","Diamond-Dot-Print-Button-","Light blue button-front shirt with textured dotted diamond print.
","http://bananarepublic.gap.com/browse/product.do?cid=44875&vid=1&pid=687327002 ","69.50","Banana Republic","Banana Republic",1,5,"White Collar","Mozzie",,,,,"Shirt","Blue","[ ""White_Collar"", "" Mozzie"", "" Lookalike"", "" Shirt"" ]",
ObjectID(5268cda002c82d4d4600000d),"Charcoal Stretch Wool Blazer","Charcoal-Stretch-Wool-Bla","Charcoal heather single-breasted wool blazer with two front flap pockets.
","http://shop.nordstrom.com/s/theory-gabe-b-tailor-jacket/2919761?origin=category&contextualcategoryid=0&fashionColor=Charcoal&resultback=2318 ","263.98","Nordstrom","Theory",1,5,"White Collar","Diana Barrigan",,,,,"Jacket","Gray","[ ""White_Collar"", "" Diana"", "" Lookalike"", "" Jacket"" ]",
ObjectID(5268ce3402c82d4d4c00000d),"Shaded Blue and White Pinstripe Dress Shirt","Shaded-Blue-and-White-Pin","White dress shirt with thin shaded blue pinstripes and French cuffs.","http://www1.macys.com/shop/product/lauren-ralph-lauren-dress-shirt-slim-fit-blue-and-white-stripe-long-sleeved-shirt-with-french-cuff?ID=1003653&CategoryID=20635&LinkType=#fn=COLOR%3DBlue;;Red%26FABRIC_PATTERN%3DStripe%26sp%3D2%26spc%3D103%26ruleId%3D78%26slotId%3D52 ","69.50","Macys","Ralph Lauren",1,5,"White Collar","Clinton Jones",,,,,"Shirt","White","[ ""White_Collar"", "" Jones"", "" Lookalike"", "" Shirt"" ]",
ObjectID(5268cec002c82d4d4600000f),"Red and Navy Box Tie","Red-and-Navy-Box-Tie","Red silk tie patterned with navy and pale red squares.
","http://www1.macys.com/shop/product/tommy-hilfiger-tie-core-dot-neat?ID=473301&CategoryID=53239&LinkType=#fn=COLOR%3DRed%26FABRIC_PATTERN%3DGraphic%3B%3BPrint%26sp%3D1%26spc%3D57%26ruleId%3D78%26slotId%3D36 ","29.99","Macys","Tommy Hilfiger",1,5,"White Collar","Clinton Jones",,,,,"Tie","Red","[ ""White_Collar"", "" Jones"", "" Lookalike"", "" Tie"" ]",
ObjectID(5268cf1902c82d4d5b00000a),"Gray and White Check Dress Shirt","Gray-and-White-Check-Dres","White button-front shirt with light gray check pattern.
","http://www.josbank.com/menswear/shop/Product_11001_10050_100591 ","55.00","Jos A. Bank","Jos A. Bank",1,5,"White Collar","Clinton Jones",,,,,"Shirt","White","[ ""White_Collar"", "" Jones"", "" Shirt"" ]",
ObjectID(5268cf8e02c82d4d5500000b),"Red Grid Silk Tie","Red-Grid-Silk-Tie","Red silk tie with square and diamond grid pattern.","http://shop.nordstrom.com/S/david-donahue-woven-silk-tie/3550458?origin=category&contextualcategoryid=0&fashionColor=&resultback=3283 ","115.00","Nordstrom","David Donahue",1,5,"White Collar","Clinton Jones",,,,,"Tie","Red","[ ""White_Collar"", "" Jones"", "" Lookalike"", "" Tie"" ]",
ObjectID(5268d00802c82d4d4c00000e),"Yellow and Blue Stripe Dress Shirt","Yellow-and-Blue-Stripe-Dr","Light blue, yellow, and white variegated stripe button-front dress shirt.
","http://www.brooksbrothers.com/Supima®-Cotton-Non-Iron-Traditional-Fit-Button-Down-Broadcloth-Hairline-Double-Stripe-Dress-Shirt/ME01217,default,pd.html?dwvar_ME01217_Color=BLUE&contentpos=13&cgid=0203 ","92.00","Brooks Brothers","Brooks Brothers",1,5,"White Collar","Clinton Jones",,,,,"Shirt","Blue","[ ""White_Collar"", "" Jones"", "" Lookalike"", "" Shirt"" ]",
ObjectID(5268d06a02c82d4d5500000c),"Charcoal and Blue Windowpane Plaid Suit","Charcoal-and-Blue-Windowp","Charcoal gray suit in wide blue windowpane plaid.
","http://shop.nordstrom.com/S/hickey-freeman-a-series-plaid-wool-suit/3488477?origin=category&contextualcategoryid=0&fashionColor=&resultback=6483 ","1495.00","Nordstrom","Hickey Freeman",1,5,"White Collar","Clinton Jones",,,,,"Suit","Gray","[ ""White_Collar"", "" Jones"", "" Lookalike"", "" Suit"" ]",
ObjectID(5268d0c602c82d4d49000006),"Gold Floral Tie","Gold-Floral-Tie","Gold silk tie dotted  with four-petal white flowers.","http://www1.macys.com/shop/product/tommy-hilfiger-tie-fall-flower-neat?ID=1107780&CategoryID=53239&LinkType=&swatchColor=Gold#fn=COLOR%3DGold;;Yellow%26sp%3D3%26spc%3D92%26ruleId%3D78%26slotId%3D83 ","65.00","Macys","Tommy Hilfiger",1,5,"White Collar","Clinton Jones",,,,,"Tie","Gold","[ ""White_Collar"", "" Jones"", "" Lookalike"", "" Tie"" ]",
ObjectID(5268d11f02c82d4d5b00000b),"Black Stitched Dress Belt","Black-Stitched-Dress-Belt","Black dress belt with stitched edges and silver buckle.","http://www.johnstonmurphy.com/product.aspx?c=677&pid=81218&VID=81226 ","69.50","Johnston & Murphy","Johnston & Murphy",1,5,"White Collar","Clinton Jones",,,,,"Belt","black","[ ""White_Collar"", "" Jones"", "" Lookalike"", "" Belt"" ]",
ObjectID(5268d16f02c82d4d49000007),"Mint Dress Shirt","Mint-Dress-Shirt","Mint green and blue pinstripe dress shirt.","http://www.lordandtaylor.com/webapp/wcs/stores/servlet/en/lord-and-taylor/mens/MensDressShirts/striped-cotton-dress-shirt-0102-b1s3we2211--1 ","19.99","Lord & Taylor","Black Brown 1826",1,5,"White Collar","Clinton Jones",,,,,"Shirt","Green","[ ""White_Collar"", "" Jones"", "" Lookalike"", "" Shirt"" ]",
ObjectID(5268d1cd02c82d4d52000014),"Green Woven Tie","Green-Woven-Tie","Hunter green woven tie patterned with blue flowers.","http://www.brooksbrothers.com/Tossed-Golden-Fleece®-Tie/MA01391,default,pd.html?dwvar_MA01391_Color=GREN&contentpos=32&cgid=0210 ","79.50","Brooks Brothers","Brooks Brothers",1,5,"White Collar","Clinton Jones",,,,,"Tie","Green","[ ""White_Collar"", "" Jones"", "" Lookalike"", "" Tie"" ]",
ObjectID(526f461602c82d62b0000003),"Black Denim Utility Jacket","Black-Denim-Utility-Jacke","A denim jacket featuring a faux leather hood and quilted long sleeves. Full zipper placket, buttoned flap chest pockets, and zippered front pockets. ","http://www.forever21.com/Product/Product.aspx?BR=f21&Category=outerwear_coats-and-jackets&ProductID=2040496628&VariantID= ","42.80","Forever 21","Forever 21",12,5,"White Collar","Rebecca",,,,,"Jacket","black","[ ""White_Collar"", "" Rebecca"", "" Lookalike"", "" Jacket"" ]",
ObjectID(52709bc602c82d6070000001),"Charcoal and Blue Striped Tie","Charcoal-and-Blue-Striped","Charcoal tie striped in shades of gray and blue.","http://shop.nordstrom.com/S/canali-woven-silk-tie/3596093?origin=category-personalizedsort&contextualcategoryid=0&fashionColor=&resultback=1644&cm_sp=personalizedsort-_-browseresults-_-1_5_D ","150.00","Nordstrom","Canali",12,5,"White Collar","Neal Caffrey",,,,,"Tie","Gray","[ ""White_Collar"", "" Neal"", "" Lookalike"", "" Tie"" ]",
ObjectID(52709d5902c82d23b5000001),"Silver X-Pattern Tie Bar","Silver-X-Pattern-Tie-Bar","Silver tie bar with x-cross detailing.","http://www.menswearhouse.com/mens-clothes/mens-clothing-accessories/tie-clips/pronto-uomo-silvertone-x-pattern-tie-bar-804T22 ","19.99","Men's Wearhouse","Pronto Uomo",12,5,"White Collar","Neal Caffrey",,,,,"Tie Bar","Silver","[ ""White_Collar"", "" Neal"", "" Lookalike"", "" Tie_Bar"" ]",
ObjectID(52709ddd02c82d6f18000001),"Grey and Blue Windowpane Plaid Suit","Grey-and-Blue-Windowpane-","Slim fit Italian wool two-piece grey suit with faint blue windowpane plaid.","http://www.brooksbrothers.com/Fitzgerald-Fit-Tic-with-Windowpane-1818-Suit/MK00304,default,pd.html?dwvar_MK00304_Color=MDGY&contentpos=5&cgid","1198.00","Brooks Brothers","Brooks Brothers",12,5,"White Collar","Neal Caffrey",,,,,"Suit","Gray","[ ""White_Collar"", "" Neal"", "" Lookalike"", "" Suit"" ]",
ObjectID(52709ee002c82d6f18000002),"Leather Belt with Tan Trim","Leather-Belt-with-Tan-Tri","Tan-trimmed oxblood leather belt with square buckle.","http://www.lordandtaylor.com/webapp/wcs/stores/servlet/en/lord-and-taylor/leather-belt-0300-088964--1 ","25.20","Lord & Taylor","Nautica",12,5,"White Collar","Neal Caffrey",,,,,"Belt","Brown","[ ""White_Collar"", "" Neal"", "" Lookalike"", "" Belt"" ]",
ObjectID(52709f4902c82d7c42000001),"Blue Check Pocket Square","Blue-Check-Pocket-Square","Blue and pale gray check patterned pocket square.","http://shop.nordstrom.com/s/michael-kors-plaid-pocket-square/3458653?origin=category-personalizedsort&contextualcategoryid=0&fashionColor=Lilac%2F+Blue&resultback=1358&cm_sp=personalizedsort-_-browseresults-_-1_4_B","19.50","Nordstrom","Michael Kors",12,5,"White Collar","Neal Caffrey",,,,,"Pocket Square","White","[ ""White_Collar"", "" Neal"", "" Lookalike"", "" Pocket Square"" ]",
ObjectID(5270a48f02c82d6f18000003),"Charcoal Alternating Stripe Shirt","Charcoal-Alternating-Stri","Charcoal and white alternating stripe dress shirt.","http://www1.macys.com/shop/product/boss-black-dress-shirt-grey-stripe-long-sleeved-shirt?ID=1095411&CategoryID=20635&LinkType=#fn=COLOR%3DGray%26FABRIC_PATTERN%3DStripe%26sp%3D1%26spc%3D16%26ruleId%3D78%26slotId%3D12","95.00","Macys","Michael Kors",12,5,"White Collar","Neal Caffrey",,,,,"Shirt","Gray","[ ""White_Collar"", "" Neal"", "" Lookalike"" ]",
ObjectID(5270a4ea02c82d7c42000002),"X-Pattern Red Tie","X-Pattern-Red-Tie","Solid red silk tie patterned with crossing swords.","http://www.brooksbrothers.com/Crossing-Swords-Slim-Tie/MA01378,default,pd.html?dwvar_MA01378_Color=DKRD&contentpos=48&cgid=0210 ","59.50","Brooks Brothers","Brooks Brothers",12,5,"White Collar","Neal Caffrey",,,,,"Tie","Red","[ ""White_Collar"", "" Neal"", "" Lookalike"", "" Tie"" ]",
ObjectID(5270a53702c82d3679000001),"Black Enamel Silver Tie Bar","Black-Enamel-Silver-Tie-B","Silver tie bar with black enamel rectangular inset.","http://shop.nordstrom.com/s/boss-hugo-boss-timony-tie-clip/3398548?origin=category-personalizedsort&contextualcategoryid=0&fashionColor=&resultback=2198&cm_sp=personalizedsort-_-browseresults-_-1_6_B ","85.00","Nordstrom","Hugo Boss",12,5,"White Collar","Neal Caffrey",,,,,"Tie Bar","Silver","[ ""White_Collar"", "" Neal"", "" Lookalike"", "" Tie_Bar"" ]",
ObjectID(5270a5a302c82d7c42000004),"Brogue Patterned Belt","Brogue-Patterned-Belt","Black leather belt with punched brogue trim and silver buckle.","http://shop.nordstrom.com/S/allen-edmonds-manistee-brogue-leather-belt/3178667?origin=category-personalizedsort&contextualcategoryid=0&fashionColor=BLACK&resultback=504&cm_sp=personalizedsort-_-browseresults-_-1_3_A ","115.00","Nordstrom","Allen Edmonds",12,5,"White Collar","Neal Caffrey",,,,,"Belt","black","[ ""White_Collar"", "" Neal"", "" Lookalike"", "" Belt"" ]",
ObjectID(5270a5dd02c82d76ca000001),"Pale Gray Pocket Square","Pale-Gray-Pocket-Square","Pale gray solid silk pocket square.","http://www.josbank.com/menswear/shop/Product_11001_10050_101627 ","18.00","Jos A. Bank","Jos A. Bank",12,5,"White Collar","Neal Caffrey",,,,,"Pocket Square","Gray","[ ""White_Collar"", "" Neal"", "" Lookalike"", "" Pocket Square"" ]",
